FileName,ProductName,Key,Value,Validation
RV_20240405_clothing_output_150_jeeva.json,B00LVFDO8S,itemsForDeletion,This B00LVFDO8S product have duplicates in itemsToBeModified,Error
RV_20240405_clothing_output_150_jeeva.json,B018UFOZD4,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00FIXRD0E,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00D9YFNTM,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B006V3S6Y2,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00LAOPO88,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00OZCW4A8,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00P2W84E0,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00F2342EK,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00LUYNSMW,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B013LXM2AS,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00BUMZX1I,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B0065NE8ZE,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00IFG3BAM,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01GPS8SMC,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00C3QT6KE,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00BVBGTK2,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00YBY49LM,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00CB4LEDK,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01EMFJ7ES,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B017HLVJRW,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00HPQIH5C,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01GDD163C,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01C41I4U0,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00E7879QO,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00GOKFYJC,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00ZP50BOU,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00WK5VPZC,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B004HGS01Y,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00MGME3OE,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00Q5E83HW,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00IIVOO2S,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01HBP5J84,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01H6FD3I2,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B005KRRWE0,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00X6MTFRI,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01GGDRFKC,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01DDYSQGO,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B018URMNVS,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B01FYPIHQO,Valid keys,Valid values,Valid
RV_20240405_clothing_output_150_jeeva.json,B00WL2ECA4,Valid keys,Valid values,Valid
