FileName,ProductName,Key,Value,Validation
RV_20240408_clothing_output_30_sudipta.json,B00OVNKEGM,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B01027OYUM,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B017I6UC4W,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00FC9GOHW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00A1MNDGA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00AR0XDYS,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B0171URRCU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B017216H1U,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00V3E2UF0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B005VWW2CG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00PZ6KUYA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00EKJVI1C,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B01BLWDBV0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00FK35WWI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00XVVUA00,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00BWAQPUG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B0170Y564S,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B015BDNOPI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B0155GQP1G,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B004EM1694,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B0193AUM2S,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B019SKAX6I,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B01DJ1CFA4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B010SKUDRQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B019I0PMNC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00NI4D688,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00FFIOSEG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_30_sudipta.json,B00MW2IL96,Valid keys,Valid values,Valid
