FileName,ProductName,Key,Value,Validation
RV_20240408_clothing_output_200_nisha.json,B005G58QL4,itemsForDeletion,This B005G58QL4 product have duplicates in itemsToBeModified,Error
RV_20240408_clothing_output_200_nisha.json,B00P57KHIS,itemsForDeletion,This B00P57KHIS product have duplicates in itemsToBeModified,Error
RV_20240408_clothing_output_200_nisha.json,B00IYPKBUM,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00KIOUQ3O,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00IZ9WCL8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01FDHQ9ZY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0144BDN86,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00YZ6GZAY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00JOP05EI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B005TLIJK8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B010RHO1QO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00QT5K690,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B016YFFZRC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B018J22C56,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00FGDTR8M,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00OU6A4OW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00PHQGNG2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00N3R7TJ2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00XVMOVG8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00BFVKND2,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00GMO8000,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00DX639WE,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0048FDD5M,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01AUNW6N0,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B01FLBZNGI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B011KX9GE6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00YD5IXKC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0175OY5OU,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0177LV2ZQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00NM6QBCA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B0059D0VO8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B014MB395U,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00GUTFOOW,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B014F6CHZK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00EXZIYPQ,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00J9UMVQ8,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00TX6KG9C,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B00T6Q1C74,Valid keys,Valid values,Valid
RV_20240408_clothing_output_200_nisha.json,B017TE11QQ,Valid keys,Valid values,Valid
