FileName,ProductName,Key,Value,Validation
RV_20240410_clothing_output_124_jeeva.json,B00EZZFEWK,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00C9MN0TK,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B015QX4Y16,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00SHFR3H8,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B015T5ONI0,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00IT6GM4U,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01GIHPS9G,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B018EU44AY,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00A1MNBKI,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00IUJ8J38,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B010ILVCQQ,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01DET9NFG,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B0170K16TQ,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00XJDTQ00,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01HH4E6OC,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00G2NGVJI,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B0106NXW8W,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B005GIG3UM,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00IAZ1LG4,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B018J0KACA,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B0035XU3BU,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00DUWUFPA,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B0106NWPS0,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B0170K11A0,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00LCZVL0K,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01DVITHUG,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01GSGTPMI,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00NP3CLHE,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00OBCSKVE,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01G0LV5Y2,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B0127GT8XE,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01508O32C,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00VWTK52Q,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00V55FMCA,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00VWTKULW,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00J5R2DP4,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00KTKXVLG,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B002PNLEMS,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01DYQOTSK,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B013PXP6HU,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B00P4E4P94,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B01FI2Y80W,Valid keys,Valid values,Valid
RV_20240410_clothing_output_124_jeeva.json,B017LHKI3I,Valid keys,Valid values,Valid
