FileName,ProductName,Key,Value,Validation
RV_20240408_clothing_output_20_sudipta.json,B017MCGH46,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00P399UYA,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B012TNR7EC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B01GKOPQOY,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00GYS894Q,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00PXFHBEK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B01C34K0G4,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B009AWKSAG,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00P89Y87E,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B01AMK5YW6,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00BEIJVAC,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00N77EXCO,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B013DXS7PK,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B010MVNFKI,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00AMAC90C,Valid keys,Valid values,Valid
RV_20240408_clothing_output_20_sudipta.json,B00DULFGGY,Valid keys,Valid values,Valid
