FileName,ProductName,Validation
RV_20240408_clothing_output_200_nisha.json,B00LBFWJW0,Valid
RV_20240408_clothing_output_200_nisha.json,B007TE1IU6,Valid
RV_20240408_clothing_output_200_nisha.json,B016B20096,Valid
RV_20240408_clothing_output_200_nisha.json,B005UZZDNY,Valid
RV_20240408_clothing_output_200_nisha.json,B014TF0R1S,Valid
RV_20240408_clothing_output_200_nisha.json,B00A8R34H6,Valid
RV_20240408_clothing_output_200_nisha.json,B005DEQMIC,Valid
RV_20240408_clothing_output_200_nisha.json,B00ADVBH1W,Valid
RV_20240408_clothing_output_200_nisha.json,B00O8TYWVC,Valid
RV_20240408_clothing_output_200_nisha.json,B01E7IKIZC,Valid
RV_20240408_clothing_output_200_nisha.json,B0035XSD3K,Valid
RV_20240408_clothing_output_200_nisha.json,B00KYDQZFC,Valid
RV_20240408_clothing_output_200_nisha.json,B013XT8B6E,Valid
RV_20240408_clothing_output_200_nisha.json,B01H57LUTU,Valid
RV_20240408_clothing_output_200_nisha.json,B00T8RDRV0,Valid
RV_20240408_clothing_output_200_nisha.json,B00IJQGGXM,Valid
RV_20240408_clothing_output_200_nisha.json,B00P117FYC,Valid
RV_20240408_clothing_output_200_nisha.json,B01GXB5INI,Valid
RV_20240408_clothing_output_200_nisha.json,B00QNINF3C,Valid
RV_20240408_clothing_output_200_nisha.json,B01H70K3JI,Valid
RV_20240408_clothing_output_200_nisha.json,B010GF7YK2,Valid
RV_20240408_clothing_output_200_nisha.json,B00SIH6T16,Valid
RV_20240408_clothing_output_200_nisha.json,B00SDF0SI8,Valid
RV_20240408_clothing_output_200_nisha.json,B00PBV19LC,Valid
RV_20240408_clothing_output_200_nisha.json,B005LC1WH2,Valid
RV_20240408_clothing_output_200_nisha.json,B00G5IA7NG,Valid
RV_20240408_clothing_output_200_nisha.json,B016PD6PBS,Valid
RV_20240408_clothing_output_200_nisha.json,B00HEL8PPA,Valid
RV_20240408_clothing_output_200_nisha.json,B009LM1ZNY,Valid
RV_20240408_clothing_output_200_nisha.json,B00L3W0ABI,Valid
RV_20240408_clothing_output_200_nisha.json,B00R184UO6,Valid
RV_20240408_clothing_output_200_nisha.json,B005VE14FK,Valid
RV_20240408_clothing_output_200_nisha.json,B00S0NP22K,Valid
RV_20240408_clothing_output_200_nisha.json,B014LIQ6WW,Valid
RV_20240408_clothing_output_200_nisha.json,B01EELQ3L0,Valid
RV_20240408_clothing_output_200_nisha.json,B00I19DLDU,Valid
RV_20240408_clothing_output_200_nisha.json,B00UVLGJ3U,Valid
RV_20240408_clothing_output_200_nisha.json,B00Y0FT2QE,Valid
RV_20240408_clothing_output_200_nisha.json,B00GZH6X3U,Valid
RV_20240408_clothing_output_200_nisha.json,B01GVNXZ5G,Valid
RV_20240408_clothing_output_200_nisha.json,B016PZ7WW2,Valid
RV_20240408_clothing_output_200_nisha.json,B00KC6AIIQ,Valid
RV_20240408_clothing_output_200_nisha.json,B005G58QL4,Valid
RV_20240408_clothing_output_200_nisha.json,B0077S5IEQ,Valid
RV_20240408_clothing_output_200_nisha.json,B013G6HR2I,Valid
RV_20240408_clothing_output_200_nisha.json,B014AHJ2XO,Valid
RV_20240408_clothing_output_200_nisha.json,B00GA9S7KK,Valid
RV_20240408_clothing_output_200_nisha.json,B00H7IORVG,Valid
RV_20240408_clothing_output_200_nisha.json,B00A4A9UMA,Valid
RV_20240408_clothing_output_200_nisha.json,B00CW12HR4,Valid
RV_20240408_clothing_output_200_nisha.json,B00P57KHIS,Valid
RV_20240408_clothing_output_200_nisha.json,B00G0UA6XU,Valid
RV_20240408_clothing_output_200_nisha.json,B0002T6GCA,Valid
RV_20240408_clothing_output_200_nisha.json,B0178EXLCE,Valid
RV_20240408_clothing_output_200_nisha.json,B013DYUGQC,Valid
RV_20240408_clothing_output_200_nisha.json,B017XCJVXY,Valid
RV_20240408_clothing_output_200_nisha.json,B00CEMI7KW,Valid
RV_20240408_clothing_output_200_nisha.json,B017PR4EIO,Valid
RV_20240408_clothing_output_200_nisha.json,B01BNOKPWE,Valid
RV_20240408_clothing_output_200_nisha.json,B01401PNVU,Valid
RV_20240408_clothing_output_200_nisha.json,B00OZA5QPA,Valid
RV_20240408_clothing_output_200_nisha.json,B011IML6LU,Valid
RV_20240408_clothing_output_200_nisha.json,B01A9X32Q6,Valid
RV_20240408_clothing_output_200_nisha.json,B0061EQVBG,Valid
RV_20240408_clothing_output_200_nisha.json,B01D2HVFX8,Valid
RV_20240408_clothing_output_200_nisha.json,B00W96CEWU,Valid
RV_20240408_clothing_output_200_nisha.json,B010NQSDN6,Valid
RV_20240408_clothing_output_200_nisha.json,B01BDBNEQG,Valid
RV_20240408_clothing_output_200_nisha.json,B0155GDIQ6,Valid
RV_20240408_clothing_output_200_nisha.json,B00U5Q19P4,Valid
RV_20240408_clothing_output_200_nisha.json,B000VIIL2A,Valid
