FileName,ProductName,Validation
RV_20240408_clothing_output_150_jeeva.json,B00T3HCMBG,Valid
RV_20240408_clothing_output_150_jeeva.json,B01DL1EB72,Valid
RV_20240408_clothing_output_150_jeeva.json,B005Q8HDQU,Valid
RV_20240408_clothing_output_150_jeeva.json,B017IIAGIM,Valid
RV_20240408_clothing_output_150_jeeva.json,B00MFB9U1M,Valid
RV_20240408_clothing_output_150_jeeva.json,B00985A4AY,Valid
RV_20240408_clothing_output_150_jeeva.json,B017UZKMT6,Valid
RV_20240408_clothing_output_150_jeeva.json,B01H7RF9BS,Valid
RV_20240408_clothing_output_150_jeeva.json,B017UZL0RO,Valid
RV_20240408_clothing_output_150_jeeva.json,B00KNBGLSQ,Valid
RV_20240408_clothing_output_150_jeeva.json,B019D64QNS,Valid
RV_20240408_clothing_output_150_jeeva.json,B00Z8CM4B8,Valid
RV_20240408_clothing_output_150_jeeva.json,B019EFSIRI,Valid
RV_20240408_clothing_output_150_jeeva.json,B00LFWCR2G,Valid
RV_20240408_clothing_output_150_jeeva.json,B006YGIOLQ,Valid
RV_20240408_clothing_output_150_jeeva.json,B01AUJCKC6,Valid
RV_20240408_clothing_output_150_jeeva.json,B005KC2N9Y,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PQDICC4,Valid
RV_20240408_clothing_output_150_jeeva.json,B00NLU87JW,Valid
RV_20240408_clothing_output_150_jeeva.json,B0038JOF42,Valid
RV_20240408_clothing_output_150_jeeva.json,B00488GB2G,Valid
RV_20240408_clothing_output_150_jeeva.json,B01DYSPSJ2,Valid
RV_20240408_clothing_output_150_jeeva.json,B00KP45A8S,Valid
RV_20240408_clothing_output_150_jeeva.json,B016H3HARO,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GL5ZKRQ,Valid
RV_20240408_clothing_output_150_jeeva.json,B00DM0ZHG2,Valid
RV_20240408_clothing_output_150_jeeva.json,B01HCS5K0W,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PZ1BNXM,Valid
RV_20240408_clothing_output_150_jeeva.json,B00OUZC2WU,Valid
RV_20240408_clothing_output_150_jeeva.json,B010EA1Q44,Valid
RV_20240408_clothing_output_150_jeeva.json,B00JSALIWM,Valid
RV_20240408_clothing_output_150_jeeva.json,B00EPVTLDM,Valid
RV_20240408_clothing_output_150_jeeva.json,B002EVPM42,Valid
RV_20240408_clothing_output_150_jeeva.json,B00DE1R8R0,Valid
RV_20240408_clothing_output_150_jeeva.json,B00CLM4HRM,Valid
RV_20240408_clothing_output_150_jeeva.json,B00UF21K3Y,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PPSWLEA,Valid
RV_20240408_clothing_output_150_jeeva.json,B00WMBJ3W6,Valid
RV_20240408_clothing_output_150_jeeva.json,B00IKBNQHA,Valid
RV_20240408_clothing_output_150_jeeva.json,B00Y7X789W,Valid
RV_20240408_clothing_output_150_jeeva.json,B0181QA4SW,Valid
RV_20240408_clothing_output_150_jeeva.json,B019T4HOA6,Valid
RV_20240408_clothing_output_150_jeeva.json,B00OLG4AK0,Valid
RV_20240408_clothing_output_150_jeeva.json,B0034GX8XI,Valid
RV_20240408_clothing_output_150_jeeva.json,B013R9LGSK,Valid
RV_20240408_clothing_output_150_jeeva.json,B00KTMKDS8,Valid
RV_20240408_clothing_output_150_jeeva.json,B00JARYVD6,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PXY3BBS,Valid
RV_20240408_clothing_output_150_jeeva.json,B00A7QVWLS,Valid
RV_20240408_clothing_output_150_jeeva.json,B00JPB7AOO,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PUR48Y2,Valid
RV_20240408_clothing_output_150_jeeva.json,B00WHQB14Y,Valid
RV_20240408_clothing_output_150_jeeva.json,B00PZAUX4S,Valid
RV_20240408_clothing_output_150_jeeva.json,B00K30B0Y2,Valid
RV_20240408_clothing_output_150_jeeva.json,B00AFTO2R8,Valid
RV_20240408_clothing_output_150_jeeva.json,B00DQSVR5K,Valid
RV_20240408_clothing_output_150_jeeva.json,B00OOJQMKA,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GT0KLH2,Valid
RV_20240408_clothing_output_150_jeeva.json,B00U6GOB62,Valid
RV_20240408_clothing_output_150_jeeva.json,B005IMHML0,Valid
RV_20240408_clothing_output_150_jeeva.json,B004L6I89Y,Valid
RV_20240408_clothing_output_150_jeeva.json,B00YBI618M,Valid
RV_20240408_clothing_output_150_jeeva.json,B00W8QB0US,Valid
RV_20240408_clothing_output_150_jeeva.json,B018WKFM02,Valid
RV_20240408_clothing_output_150_jeeva.json,B00M7L986C,Valid
RV_20240408_clothing_output_150_jeeva.json,B01CMHAIZU,Valid
RV_20240408_clothing_output_150_jeeva.json,B01E7UUHY2,Valid
RV_20240408_clothing_output_150_jeeva.json,B01FYRUSMI,Valid
RV_20240408_clothing_output_150_jeeva.json,B016WFVTCE,Valid
RV_20240408_clothing_output_150_jeeva.json,B00FQRXKIQ,Valid
RV_20240408_clothing_output_150_jeeva.json,B014EDE82O,Valid
RV_20240408_clothing_output_150_jeeva.json,B00HWROQ18,Valid
RV_20240408_clothing_output_150_jeeva.json,B0172BILM8,Valid
RV_20240408_clothing_output_150_jeeva.json,B01F88KMJM,Valid
RV_20240408_clothing_output_150_jeeva.json,B00NJ2B1F4,Valid
RV_20240408_clothing_output_150_jeeva.json,B00QWAYSA0,Valid
RV_20240408_clothing_output_150_jeeva.json,B01G2D85LO,Valid
RV_20240408_clothing_output_150_jeeva.json,B0163EA35I,Valid
RV_20240408_clothing_output_150_jeeva.json,B00DAH9TUM,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GXRIX8K,Valid
RV_20240408_clothing_output_150_jeeva.json,B018Z1EQNC,Valid
RV_20240408_clothing_output_150_jeeva.json,B00NMZ0RVW,Valid
RV_20240408_clothing_output_150_jeeva.json,B00L770WFS,Valid
RV_20240408_clothing_output_150_jeeva.json,B00MH9P5I4,Valid
RV_20240408_clothing_output_150_jeeva.json,B00XH7EKJ0,Valid
RV_20240408_clothing_output_150_jeeva.json,B00J11IN6C,Valid
RV_20240408_clothing_output_150_jeeva.json,B00I2Y6MLW,Valid
RV_20240408_clothing_output_150_jeeva.json,B00M7L8LJC,Valid
RV_20240408_clothing_output_150_jeeva.json,B00ZOH4YWY,Valid
RV_20240408_clothing_output_150_jeeva.json,B010TWP1P2,Valid
RV_20240408_clothing_output_150_jeeva.json,B00Z7E7VBK,Valid
RV_20240408_clothing_output_150_jeeva.json,B01GPTA89W,Valid
RV_20240408_clothing_output_150_jeeva.json,B00XVOP18S,Valid
RV_20240408_clothing_output_150_jeeva.json,B01741O3XC,Valid
RV_20240408_clothing_output_150_jeeva.json,B00M2ALXDY,Valid
RV_20240408_clothing_output_150_jeeva.json,B013YZ1XI0,Valid
RV_20240408_clothing_output_150_jeeva.json,B01C9RGQ5E,Valid
RV_20240408_clothing_output_150_jeeva.json,B00V21Q5CI,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GWFP3B8,Valid
RV_20240408_clothing_output_150_jeeva.json,B00HWROO6A,Valid
RV_20240408_clothing_output_150_jeeva.json,B01B3I5HAU,Valid
RV_20240408_clothing_output_150_jeeva.json,B00MQBAZJC,Valid
RV_20240408_clothing_output_150_jeeva.json,B01C9RGSUW,Valid
RV_20240408_clothing_output_150_jeeva.json,B00GSQ9WFE,Valid
RV_20240408_clothing_output_150_jeeva.json,B00WJLUDRI,Valid
RV_20240408_clothing_output_150_jeeva.json,B00612BQP4,Valid
RV_20240408_clothing_output_150_jeeva.json,B019E5M9ZU,Valid
RV_20240408_clothing_output_150_jeeva.json,B00FX6TA0W,Valid
RV_20240408_clothing_output_150_jeeva.json,B01HHXDP9A,Valid
RV_20240408_clothing_output_150_jeeva.json,B00FGFQES6,Valid
