FileName,ProductName,Validation
RV_20240409_clothing_output_146_jeeva.json,B01AX6J9IO,Valid
RV_20240409_clothing_output_146_jeeva.json,B00JBOOZ70,Valid
RV_20240409_clothing_output_146_jeeva.json,B00J06BXJM,Valid
RV_20240409_clothing_output_146_jeeva.json,B012JN9IWQ,Valid
RV_20240409_clothing_output_146_jeeva.json,B017R8ZTG2,Valid
RV_20240409_clothing_output_146_jeeva.json,B01DL1E5P0,Valid
RV_20240409_clothing_output_146_jeeva.json,B01DEC7SPA,Valid
RV_20240409_clothing_output_146_jeeva.json,B00MQS043C,Valid
RV_20240409_clothing_output_146_jeeva.json,B014I10MPY,Valid
RV_20240409_clothing_output_146_jeeva.json,B00KC3OEMA,Valid
RV_20240409_clothing_output_146_jeeva.json,B008R8111O,Valid
RV_20240409_clothing_output_146_jeeva.json,B015J8TOL8,Valid
RV_20240409_clothing_output_146_jeeva.json,B003YI09JW,Valid
RV_20240409_clothing_output_146_jeeva.json,B00E9EGE1W,Valid
RV_20240409_clothing_output_146_jeeva.json,B00HKGP2VY,Valid
RV_20240409_clothing_output_146_jeeva.json,B00RBUOVW0,Valid
RV_20240409_clothing_output_146_jeeva.json,B005LCLCDG,Valid
RV_20240409_clothing_output_146_jeeva.json,B017GSV61U,Valid
RV_20240409_clothing_output_146_jeeva.json,B00BXWZHCK,Valid
RV_20240409_clothing_output_146_jeeva.json,B00KD5I234,Valid
RV_20240409_clothing_output_146_jeeva.json,B00BNBWFNK,Valid
RV_20240409_clothing_output_146_jeeva.json,B01HDZ7UFW,Valid
RV_20240409_clothing_output_146_jeeva.json,B00CK5FC5G,Valid
RV_20240409_clothing_output_146_jeeva.json,B00CI5L4I2,Valid
RV_20240409_clothing_output_146_jeeva.json,B00HZKYP2M,Valid
RV_20240409_clothing_output_146_jeeva.json,B00CI5ZXW0,Valid
RV_20240409_clothing_output_146_jeeva.json,B01EOMILVO,Valid
RV_20240409_clothing_output_146_jeeva.json,B00MAKM1IC,Valid
RV_20240409_clothing_output_146_jeeva.json,B00CQ4EONC,Valid
RV_20240409_clothing_output_146_jeeva.json,B00JV451AU,Valid
RV_20240409_clothing_output_146_jeeva.json,B00K352YH4,Valid
RV_20240409_clothing_output_146_jeeva.json,B01FSVNV6U,Valid
RV_20240409_clothing_output_146_jeeva.json,B00OM86LZO,Valid
RV_20240409_clothing_output_146_jeeva.json,B01B6Y0BLG,Valid
RV_20240409_clothing_output_146_jeeva.json,B00JUGWJAO,Valid
RV_20240409_clothing_output_146_jeeva.json,B00FJAQL0O,Valid
RV_20240409_clothing_output_146_jeeva.json,B00K5KGEFU,Valid
RV_20240409_clothing_output_146_jeeva.json,B00USAMSHK,Valid
RV_20240409_clothing_output_146_jeeva.json,B009F0E4XA,Valid
RV_20240409_clothing_output_146_jeeva.json,B00WCE89QO,Valid
RV_20240409_clothing_output_146_jeeva.json,B00W446TPA,Valid
RV_20240409_clothing_output_146_jeeva.json,B0155LM2TK,Valid
RV_20240409_clothing_output_146_jeeva.json,B01DMQF2CE,Valid
RV_20240409_clothing_output_146_jeeva.json,B00LOC3VGS,Valid
RV_20240409_clothing_output_146_jeeva.json,B00IW6A0OK,Valid
RV_20240409_clothing_output_146_jeeva.json,B00KRHGTQ0,Valid
RV_20240409_clothing_output_146_jeeva.json,B013I2I0VC,Error
RV_20240409_clothing_output_146_jeeva.json,B010EFO6L4,Valid
RV_20240409_clothing_output_146_jeeva.json,B019378ZHA,Valid
RV_20240409_clothing_output_146_jeeva.json,B01488WU9I,Valid
RV_20240409_clothing_output_146_jeeva.json,B01DCKGBY8,Valid
RV_20240409_clothing_output_146_jeeva.json,B005GLL08O,Valid
RV_20240409_clothing_output_146_jeeva.json,B00KCW425U,Valid
RV_20240409_clothing_output_146_jeeva.json,B010FJ8QF6,Valid
RV_20240409_clothing_output_146_jeeva.json,B00WTLG9MG,Valid
RV_20240409_clothing_output_146_jeeva.json,B00OGTQHF8,Valid
RV_20240409_clothing_output_146_jeeva.json,B01FFKS8EY,Valid
RV_20240409_clothing_output_146_jeeva.json,B0034GXBN0,Valid
RV_20240409_clothing_output_146_jeeva.json,B00B4O2IOC,Valid
RV_20240409_clothing_output_146_jeeva.json,B00AFOMVM6,Valid
RV_20240409_clothing_output_146_jeeva.json,B00Y81WZO6,Valid
RV_20240409_clothing_output_146_jeeva.json,B00M7L8VEW,Valid
RV_20240409_clothing_output_146_jeeva.json,B00NJAQKIY,Valid
RV_20240409_clothing_output_146_jeeva.json,B00LOBYHSA,Valid
RV_20240409_clothing_output_146_jeeva.json,B01H3GKLWU,Valid
RV_20240409_clothing_output_146_jeeva.json,B00HK5FIQO,Valid
RV_20240409_clothing_output_146_jeeva.json,B017416EHA,Valid
RV_20240409_clothing_output_146_jeeva.json,B018ECBL58,Valid
RV_20240409_clothing_output_146_jeeva.json,B00NGGR6LQ,Valid
RV_20240409_clothing_output_146_jeeva.json,B013XDAXIY,Valid
RV_20240409_clothing_output_146_jeeva.json,B015NE4148,Valid
RV_20240409_clothing_output_146_jeeva.json,B00A83AUWC,Valid
RV_20240409_clothing_output_146_jeeva.json,B018T72OP4,Valid
RV_20240409_clothing_output_146_jeeva.json,B0153NSD02,Valid
RV_20240409_clothing_output_146_jeeva.json,B00JOTJXQK,Valid
RV_20240409_clothing_output_146_jeeva.json,B01BYAJ3OS,Valid
RV_20240409_clothing_output_146_jeeva.json,B01BVYDJNI,Valid
RV_20240409_clothing_output_146_jeeva.json,B01FV7BY42,Valid
RV_20240409_clothing_output_146_jeeva.json,B00M3LP33S,Valid
RV_20240409_clothing_output_146_jeeva.json,B00EJDWYYE,Valid
RV_20240409_clothing_output_146_jeeva.json,B00W4CEL66,Valid
RV_20240409_clothing_output_146_jeeva.json,B01CEMDDZA,Valid
RV_20240409_clothing_output_146_jeeva.json,B00MPFTMBQ,Valid
RV_20240409_clothing_output_146_jeeva.json,B00M7L5UVY,Valid
RV_20240409_clothing_output_146_jeeva.json,B00GUA0ENC,Valid
RV_20240409_clothing_output_146_jeeva.json,B00DMXLMKY,Valid
RV_20240409_clothing_output_146_jeeva.json,B01G2WW55W,Valid
RV_20240409_clothing_output_146_jeeva.json,B00X1CYQMM,Valid
RV_20240409_clothing_output_146_jeeva.json,B002DYS3SM,Valid
RV_20240409_clothing_output_146_jeeva.json,B017TQ6JXO,Valid
RV_20240409_clothing_output_146_jeeva.json,B013PBPN0C,Valid
RV_20240409_clothing_output_146_jeeva.json,B015ZKO94W,Valid
RV_20240409_clothing_output_146_jeeva.json,B013KC35BU,Valid
RV_20240409_clothing_output_146_jeeva.json,B0188Y9ORE,Valid
