FileName,ProductName,Validation
RV_20240409_clothing_output_52_sudipta.json,B00XAEY1IK,Valid
RV_20240409_clothing_output_52_sudipta.json,B0129F1THG,Valid
RV_20240409_clothing_output_52_sudipta.json,B00YXPN62C,Valid
RV_20240409_clothing_output_52_sudipta.json,B00A4E5I2M,Valid
RV_20240409_clothing_output_52_sudipta.json,B00QEJPDSA,Valid
RV_20240409_clothing_output_52_sudipta.json,B004XUZNJ6,Valid
RV_20240409_clothing_output_52_sudipta.json,B00XM8N0B8,Valid
RV_20240409_clothing_output_52_sudipta.json,B00638M6IC,Valid
RV_20240409_clothing_output_52_sudipta.json,B00RDZS4GW,Valid
RV_20240409_clothing_output_52_sudipta.json,B01G6U4W9M,Valid
RV_20240409_clothing_output_52_sudipta.json,B00IA76W1Q,Valid
RV_20240409_clothing_output_52_sudipta.json,B0091W5K1W,Valid
RV_20240409_clothing_output_52_sudipta.json,B00COQH8E4,Valid
RV_20240409_clothing_output_52_sudipta.json,B01DOOMGE6,Valid
RV_20240409_clothing_output_52_sudipta.json,B01FLFK95O,Valid
RV_20240409_clothing_output_52_sudipta.json,B0185VGAVI,Valid
RV_20240409_clothing_output_52_sudipta.json,B00KB7YO5E,Valid
RV_20240409_clothing_output_52_sudipta.json,B00JB1VDI2,Valid
RV_20240409_clothing_output_52_sudipta.json,B00TURYTHO,Valid
RV_20240409_clothing_output_52_sudipta.json,B01C9RG5WI,Valid
RV_20240409_clothing_output_52_sudipta.json,B00ZAKR08U,Valid
RV_20240409_clothing_output_52_sudipta.json,B00B4NOQ7A,Valid
RV_20240409_clothing_output_52_sudipta.json,B01EWBUNJ0,Valid
RV_20240409_clothing_output_52_sudipta.json,B00KLM2OUG,Valid
RV_20240409_clothing_output_52_sudipta.json,B015J73H2Q,Valid
RV_20240409_clothing_output_52_sudipta.json,B00N228HIU,Valid
RV_20240409_clothing_output_52_sudipta.json,B0170DR67E,Error
RV_20240409_clothing_output_52_sudipta.json,B01C9RH586,Valid
RV_20240409_clothing_output_52_sudipta.json,B01DZWMUM0,Valid
RV_20240409_clothing_output_52_sudipta.json,B007TE1IU6,Valid
RV_20240409_clothing_output_52_sudipta.json,B00U5Q19P4,Valid
RV_20240409_clothing_output_52_sudipta.json,B019DDER76,Valid
RV_20240409_clothing_output_52_sudipta.json,B00RM8EW2A,Valid
RV_20240409_clothing_output_52_sudipta.json,B003YVPS0Y,Valid
RV_20240409_clothing_output_52_sudipta.json,B000I87M0U,Valid
RV_20240409_clothing_output_52_sudipta.json,B01FV4LTMM,Valid
RV_20240409_clothing_output_52_sudipta.json,B01GDQYN3O,Valid
