FileName,ProductName,Validation
RV_20240405_clothing_output_150_jeeva.json,B01CJFVCQE,Valid
RV_20240405_clothing_output_150_jeeva.json,B01DL7I9GA,Valid
RV_20240405_clothing_output_150_jeeva.json,B01A6VFN6S,Valid
RV_20240405_clothing_output_150_jeeva.json,B00IK291QE,Valid
RV_20240405_clothing_output_150_jeeva.json,B0106BMSHK,Valid
RV_20240405_clothing_output_150_jeeva.json,B01ANFU7NQ,Valid
RV_20240405_clothing_output_150_jeeva.json,B00ZVH20H8,Valid
RV_20240405_clothing_output_150_jeeva.json,B00NPZLARY,Valid
RV_20240405_clothing_output_150_jeeva.json,B00SWPR8VO,Valid
RV_20240405_clothing_output_150_jeeva.json,B00BH47HEA,Valid
RV_20240405_clothing_output_150_jeeva.json,B00LVFDO8S,Valid
RV_20240405_clothing_output_150_jeeva.json,B00GU9VW8O,Valid
